code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
d_31175	Chlorpromazine 25mg tablets (A A H Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_31184	Chlorpromazine 25mg tablets (IVAX Pharmaceuticals UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_31537	Zuclopenthixol acetate 100mg/2ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_31747	CHLORPROMAZINE HYDROCHLORIDE	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_32051	Haloperidol 5mg Tablet (Generics (UK) Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_3233	Haloperidol 2mg/ml sugar free Liquid	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_32838	Haloperidol 1.5mg tablets (IVAX Pharmaceuticals UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_329	Haloperidol 1.5mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_3348	Chlorpromazine 50mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_34039	Haloperidol 1mg/ml Liquid (Rosemont Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_34272	Haloperidol 5mg/ml Injection (Antigen Pharmaceuticals)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_34339	Haloperidol 1.5mg tablets (A A H Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_34630	Chlorpromazine 50mg tablets (Thornton & Ross Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_34668	Chlorpromazine 25mg tablets (Teva UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_34693	Chlorpromazine 25mg tablets (Thornton & Ross Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_34736	Chlorpromazine 100mg tablets (Teva UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_34810	Sulpiride 200mg tablets (Wockhardt UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_34903	Haloperidol 5mg tablets (IVAX Pharmaceuticals UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_35929	Chlorpromazine 50mg/2ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_3671	Haloperidol 500microgram tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_36771	Haloperidol 250micrograms/5ml oral suspension	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_37705	Chlorpromazine 100mg/5ml suspension	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_3775	Zuclopenthixol decanoate 200mg/ml oily injection	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_37871	Chlorpromazine 25mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_38262	Haloperidol 5mg/1ml solution for injection ampoules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_3952	Chlorpromazine 25mg/5ml oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_41420	Haloperidol 500microgram tablets (Sandoz Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_41546	Haloperidol 1mg/ml Liquid (Hillcross Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_41645	Chlorpromazine 25mg/ml Injection (Antigen Pharmaceuticals)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_41675	Sulpiride 200mg tablets (IVAX Pharmaceuticals UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_42000	Haloperidol 2mg/ml Liquid (Rosemont Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_4234	Haloperidol 5mg/ml Injection	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_42807	Haloperidol 500microgram Tablet (Lagap)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_42895	Haloperidol 5mg tablets (Teva UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_43020	Haloperidol Oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_43423	Sulpiride 200mg tablets (A A H Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_43431	Haloperidol 500microgram tablets (A A H Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_43520	Haloperidol 1.5mg tablets (Teva UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_43522	Sulpiride 200mg tablets (Teva UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_44186	Chlorpromazine 25mg/5ml oral solution (A A H Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_4434	Chlorpromazine 50mg/5ml oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_45281	Chlorpromazine 100mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_45810	Haloperidol 10mg/5ml oral solution sugar free	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_45880	Haloperidol 5mg/5ml oral solution sugar free	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_46960	Chlorpromazine 100mg tablets (IVAX Pharmaceuticals UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_47013	Haloperidol 1mg/5ml oral suspension	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_47149	Haloperidol 1mg/5ml oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_475	Haloperidol 10mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_47808	Haloperidol 10mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_49207	Haloperidol 2mg/5ml oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_5192	Haloperidol 1mg/5ml sugar free Oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_52050	Haloperidol 1.5mg/5ml oral suspension	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_53649	Haloperidol 2mg/5ml oral suspension	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_55620	Flupentixol Liquid	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_55848	Haloperidol 5mg/1ml solution for injection ampoules (AMCo)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_55871	Haloperidol 2mg/ml Liquid (Hillcross Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_56862	Chlorpromazine 25mg/5ml syrup (Rosemont Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_5707	Flupentixol 3mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_58492	Chlorpromazine 100mg tablets (Waymade Healthcare Plc)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_588	Chlorpromazine 25mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_600	Flupentixol 1mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_609	Perphenazine 2mg tablets	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_60908	Chlorpromazine 10mg capsules	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_60942	Haloperidol 5mg/5ml oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_61153	Chlorpromazine 25mg tablets (Phoenix Healthcare Distribution Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_65246	Chlorpromazine 10mg/5ml oral suspension	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_67364	Haloperidol 5mg tablets (Crescent Pharma Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_67747	Chlorpromazine 25mg tablets (Almus Pharmaceuticals Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_67777	Pericyazine 2.5mg tablets (Zentiva)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_67820	Chlorpromazine 100mg/5ml oral suspension	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_69365	Haloperidol 1mg/ml sugar free Oral solution (Pinewood Healthcare)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_70112	Haloperidol 200micrograms/ml oral solution sugar free	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_70584	Haloperidol 500micrograms/5ml oral solution	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
d_70833	Sulpiride 400mg tablets (Wockhardt UK Ltd)	Antipsychotics (first generation)	Psychosis (incl. antipsychotics)	Psychosis	Mental health problem				prodcode	2
