Code_ready_CPRDGOLD_HES_ONS,Coding_term,ACE_indicator_code,ACE_indicator_specific,ACE_indicator_1,ACE_indicator_2,ACE_domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
96049,Substance misuse structured counselling,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,677T.00,Moderate,"","","",2,read
16071,LSD reaction,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E253.12,Moderate,"","","",2,read
18285,Tranquilliser abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E254.14,Moderate,"","","",2,read
38212,Drugs of abuse urine screening test,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,44qA.00,Moderate,if_linked_to_referral,1,"",2,read
36398,[X]Intent self poison/exposure to psychotropic drug,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,U204.00,Moderate,"","","",2,read
68327,Abstinent from drug misuse on maintenance replacement,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,13r3.00,Moderate,"","","",2,read
35879,[X]Int self poison/exposure to other/unspec drug/medicament,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,U208.00,Moderate,"","","",2,read
53008,Nondependent mixed drug abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E259.00,Moderate,"","","",2,read
14420,Urine cocaine,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,46QA.00,Moderate,"","","",2,read
35404,Reduced drugs misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,13c8.00,Moderate,"","","",2,read
87002,H/O infrequent cocaine misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1T52.00,Moderate,"","","",2,read
31921,[D]Excessive urine level of drug,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,R1y0400,Moderate,"","","",2,read
94554,Abstinent from substance misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,13r5.00,Moderate,"","","",2,read
44966,Episodic use of drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,13cD.00,Moderate,"","","",2,read
39983,"Nondependent cannabis abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E252100,Moderate,"","","",2,read
38072,"Glue sniffing dependence, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E246000,Moderate,"","","",2,read
62950,[X]Int self poison/exposure to oth/unsp drug/medicam home,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,U208000,Moderate,"","","",2,read
47836,Nondependent amphetamine or psychostimulant abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E257z00,Moderate,"","","",2,read
39058,"Nondependent amphetamine/psychostimulant abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E257000,Moderate,"","","",2,read
46732,Stimulant abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E257.12,Moderate,"","","",2,read
33774,"Glue sniffing dependence, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E246200,Moderate,"","","",2,read
64316,Nondependent other drug abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E25yz00,Moderate,"","","",2,read
14414,Amphetamine in urine,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,46Q5.11,Moderate,"","","",2,read
89698,Previous history of ecstasy misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1T23.00,Moderate,"","","",2,read
57919,Acute drug-induced renal failure,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,K043.00,Moderate,"","","",2,read
60180,Nondependent hypnotic or anxiolytic abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E254.00,Moderate,"","","",2,read
47784,[X]Drug addiction - hallucinogen,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,Eu16211,Moderate,"","","",2,read
26481,Drug-induced paranoia or hallucinatory state NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E021z00,Moderate,"","","",2,read
59184,Glue sniffing dependence NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E246z00,Moderate,"","","",2,read
85953,Does not use heroin on top of substitution therapy,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1TF..00,Moderate,"","","",2,read
23154,Urine amphetamine,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,46Q5.00,Moderate,"","","",2,read
37900,DAST - Drug abuse screening test,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,ZRBK.11,Moderate,if_linked_to_referral,1,"",2,read
59533,Intramuscular drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,13c3.00,Moderate,"","","",2,read
96198,H/O hallucinogen misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1T7..00,Moderate,"","","",2,read
64338,Nondependent cocaine abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E256z00,Moderate,"","","",2,read
32751,Psychostimulant abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E257.11,Moderate,"","","",2,read
97648,Occasional drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1V00.00,Moderate,"","","",2,read
33838,Nondependent mixed drug abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E259z00,Moderate,"","","",2,read
100477,Misused drugs in past,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1V26.00,Moderate,"","","",2,read
46962,Nondependent antidepressant type drug abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E258.00,Moderate,"","","",2,read
97245,Drug-related offending behaviour,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1V6..00,Moderate,"","","",2,read
89145,H/O infrequent heroin misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1T03.00,Moderate,"","","",2,read
63076,"Nondependent other drug abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E25y000,Moderate,"","","",2,read
97071,Possession of drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1V63.00,Moderate,"","","",2,read
34441,Carer of a person with substance misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,918a.00,Moderate,"","","",2,read
94693,Abstinent from drug misuse when receiving blocking therapy,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,13r4.00,Moderate,"","","",2,read
42257,Intranasal drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,13c4.00,Moderate,"","","",2,read
32931,"Nondependent cocaine abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E256000,Moderate,"","","",2,read
54836,[X]Unspec psychotrop drug caus adverse effect in therap use,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,U609z00,Moderate,"","","",2,read
55577,[D]Finding of opiate drug in blood,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,R10B400,Moderate,"","","",2,read
65707,"[X]Psychotrop drugs caus advers effects in therap use, NEC",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,U609.00,Moderate,"","","",2,read
25229,"Nondependent amphetamine or psychostimulant abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E257200,Moderate,"","","",2,read
56337,"Nondependent mixed drug abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E259000,Moderate,"","","",2,read
40867,Withdrawal symptoms from therapeutic use of drugs in newborn,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,Q485100,Moderate,"","","",2,read
32354,[D]Excessive blood level of drug,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,R1y0300,Moderate,"","","",2,read
53071,Nondependent cannabis abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E252300,Moderate,"","","",2,read
92993,H/O infrequent benzodiazepine misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1T32.00,Moderate,"","","",2,read
39051,Sedative abuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E254.13,Moderate,"","","",2,read
40536,"Nondependent opioid abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E255000,Moderate,"","","",2,read
88844,H/O infrequent crack cocaine misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1T62.00,Moderate,"","","",2,read
64983,"Nondependent other drug abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E25y200,Moderate,"","","",2,read
90442,H/O infrequent ecstasy misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1T22.00,Moderate,"","","",2,read
88781,H/O infrequent amphetamine misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1T42.00,Moderate,"","","",2,read
48649,Hallucinogen poisoning,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,SL96.00,Moderate,"","","",2,read
43901,"Nondependent cocaine abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E256200,Moderate,"","","",2,read
71060,"Nondependent hallucinogen abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E253000,Moderate,"","","",2,read
110044,H/O novel psychoactive substance misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1TG..00,Moderate,"","","",2,read
52953,"Nondependent mixed drug abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E259200,Moderate,"","","",2,read
66243,"Nondependent hypnotic or anxiolytic abuse, unspecified",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E254000,Moderate,"","","",2,read
64382,"Nondependent opioid abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E255200,Moderate,"","","",2,read
48131,Nondependent hallucinogen abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E253z00,Moderate,"","","",2,read
69508,Nondependent opioid abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E255z00,Moderate,"","","",2,read
46698,Urine methylamphetamine level,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,46Qa.00,Moderate,"","","",2,read
93263,H/O barbiturate misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1TA..00,Moderate,"","","",2,read
52841,"Nondependent amphetamine/psychostimulant abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E257100,Moderate,"","","",2,read
59631,Addiction severity index,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,ZR1A.00,Moderate,if_linked_to_referral,1,"",2,read
38125,Subcutaneous drug user,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,13c9.00,Moderate,"","","",2,read
50877,"[X]Poison/exposure, ?intent, to other/unspec drug/medicament",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,U408.00,Moderate,"","","",2,read
73294,Abstinent from drug misuse in normal environment,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,13r1.00,Moderate,"","","",2,read
99798,H/O anti-depressant misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1TC..00,Moderate,"","","",2,read
58934,Nondependent cocaine abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E256300,Moderate,"","","",2,read
46896,"Nondependent cocaine abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E256100,Moderate,"","","",2,read
54800,"Nondependent other drug abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E25y100,Moderate,"","","",2,read
54559,[D]Findings of drugs & oth subs not norm found in blood,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,R10B.00,Moderate,"","","",2,read
62634,"[X]Poisoning/exposure, ? intent, to narcotic drug",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,U405.00,Moderate,"","","",2,read
51321,Adverse reaction to other muscle drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,TJF3.00,Moderate,"","","",2,read
91029,H/O infrequent opiate misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1TD2.00,Moderate,"","","",2,read
94394,Nondependent hypnotic or anxiolytic abuse NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E254z00,Moderate,"","","",2,read
62887,"Nondependent mixed drug abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E259100,Moderate,"","","",2,read
109149,Novel psychoactive substance misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,13cM000,Moderate,"","","",2,read
105999,Smokes drugs in cigarette form,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1V08.00,Moderate,"","","",2,read
103844,Sniffs drugs,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1V0B.00,Moderate,"","","",2,read
43176,Nondependent amphetamine/psychostimulant abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E257300,Moderate,"","","",2,read
58731,"Nondependent opioid abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E255100,Moderate,"","","",2,read
109137,Drug misuser in household,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,13We.00,Moderate,"","","",2,read
52846,Nondependent other drug abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E25y300,Moderate,"","","",2,read
73140,Psychostimulant poisoning,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,SL97.00,Moderate,"","","",2,read
107721,Urine opiate positive,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,46QL100,Moderate,"","","",2,read
106999,Frequency of drug misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1V2..00,Moderate,if_linked_to_referral,1,"",2,read
106290,Declined consent for notification of drug misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,9NdN.00,Moderate,"","","",2,read
108288,In-house substance misuse treatment,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,9NX2.00,Moderate,"","","",2,read
62314,"Injury ?accidental, poisoning by other spec drug/medicament",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,TN04.00,Moderate,"","","",2,read
67462,Nondependent hallucinogen abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E253300,Moderate,"","","",2,read
68396,Nondependent hypnotic or anxiolytic abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E254300,Moderate,"","","",2,read
95954,"Nondependent hypnotic or anxiolytic abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E254100,Moderate,"","","",2,read
65942,"Nondependent hypnotic or anxiolytic abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E254200,Moderate,"","","",2,read
66404,Maudsley addiction profile,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,ZRVn.00,Moderate,if_linked_to_referral,1,"",2,read
102044,[D]Finding of psychotropic drug in blood,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,R10B200,Moderate,"","","",2,read
57472,[X]Accident poison/exposure to psychotropic drug at home,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,U1A4000,Moderate,"","","",2,read
97375,"Glue sniffing dependence, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E246100,Moderate,"","","",2,read
99429,H/O weekly solvent misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1T91.00,Moderate,"","","",2,read
95956,"Nondependent hallucinogen abuse, episodic",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E253200,Moderate,"","","",2,read
52842,Nondependent mixed drug abuse in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E259300,Moderate,"","","",2,read
103083,Substance misuse assessment declined,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,8IE7.00,Moderate,"","","",2,read
101394,Time since stopped drug misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1V23.00,Moderate,"","","",2,read
60243,SODQ - Severity of opiate dependence questionnaire,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,ZRk7.11,Moderate,if_linked_to_referral,1,"",2,read
97788,"[X]Poisoning/exposure, ? intent, to psychotropic drug",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,U404.00,Moderate,"","","",2,read
101892,Age at starting drug misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1V22.00,Moderate,"","","",2,read
70761,Glue sniffing dependence in remission,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E246300,Moderate,"","","",2,read
106342,H/O infrequent methadone misuse,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,1T12.00,Moderate,"","","",2,read
95955,"Nondependent hallucinogen abuse, continuous",MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,E253100,Moderate,"","","",2,read
23158,Urine drug level NOS,MSM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,MSM,46QZ.00,Moderate,"","","",2,read
